policy,variable,variable_display,range_label,n_samples,pearson_r,pearson_p,pearson_ci_low,pearson_ci_high,spearman_rho,spearman_p,kendall_tau,kendall_p,lin_r2,lin_p,is_eligible,range_low
6C_31PER_4_25C,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",346,0.0020448220209670527,0.9697687796818609,-0.10341226578751614,0.10745644750787801,0.537133506277851,2.9716790761643354e-27,0.4491228658707265,1.119350538037084e-35,4.1812970974318e-06,0.9697687796818597,True,3.4
6C_40PER_4C,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",357,-0.044636759680913914,0.4004330301890539,-0.14774796046830474,0.059434338487563146,0.49028085999291565,5.478301408609898e-23,0.42868495803547485,1.1890382156562313e-33,0.001992440314811664,0.40043303018905246,True,3.4
6C_4PER_4_75C,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",385,-0.1321757446075939,0.00941944072314387,-0.22909499120157564,-0.03266153447357922,0.5190185573301432,6.148508023002749e-28,0.4373000358598135,1.3987717920719094e-37,0.017470427462571887,0.009419440723143928,True,3.4
6C_52PER_3_5C,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",346,0.059616560586025324,0.2687684695378846,-0.046108051536564824,0.1640203769138739,0.5649004945198977,1.4712602956262989e-30,0.45777379388214257,5.3230843487331206e-37,0.003554134296107229,0.2687684695378837,True,3.4
6C_60PER_3C,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",1200,-0.011082817263499039,0.7013255545370943,-0.06763002168928846,0.045535361369295285,0.5786625566360204,3.3742612892931537e-108,0.45753191205480964,1.4138611651013241e-124,0.00012282883849611232,0.7013255545370973,True,3.4
7C-30PER_3_6C,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",1025,0.12374648449449391,7.119302359014467e-05,0.06299171287620722,0.18358747140428097,0.641846490202935,4.343728525828875e-120,0.5543080583697548,1.371160171834349e-155,0.015313192424746021,7.11930235901464e-05,True,3.4
7C-40PER_3C,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",903,0.16905803567983174,3.2220288915216996e-07,0.10497650706310692,0.2317414440769637,0.6856098349223645,2.247275573447047e-126,0.6141895276838094,4.801950311556842e-168,0.028580619427923254,3.2220288915216567e-07,True,3.4
7C-40PER_3_6C,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",831,-0.037657337655011856,0.27823122684757334,-0.10539573381853462,0.030428907059416928,0.4990224173952188,1.5488201817070655e-53,0.439981789819226,2.272465450496257e-80,0.0014180750792635738,0.27823122684757123,True,3.4
80PER_3_6C,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",2154,0.25383165516222506,5.080114763574315e-33,0.21388995913088232,0.2929260444519638,0.5198462353080395,1.998575141367403e-149,0.4356221635085359,1.081064989880445e-201,0.06443050916239473,5.0801147635750197e-33,True,3.4
80PER_4C,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",373,-0.07277371379819951,0.16072514980176064,-0.17303753431590274,0.02898296244354981,0.5374075188081205,2.676266758231087e-29,0.4717811970862316,3.818753647447778e-42,0.005296013419982253,0.16072514980176011,True,3.4
8C-15PER_3_6C,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",1508,0.10064196292006743,9.043063869957336e-05,0.05041912935762842,0.15035708136155418,0.3649244995625162,1.0308388931959365e-48,0.35696086898791773,8.371991995886128e-96,0.010128804700404228,9.043063869957363e-05,True,3.4
8C-25PER_3_6C,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",920,-0.13739593877562986,2.89457701853817e-05,-0.2002511179283054,-0.07341440159630594,0.43571853327618054,6.465178607275107e-44,0.38818454611416264,1.5134234211067741e-69,0.018877643992036643,2.8945770185380643e-05,True,3.4
8C-35PER_3_6C,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",667,-0.011529145209917812,0.7663084447294416,-0.08736769042453217,0.06444226942566925,0.5231737147914963,3.8811398029175154e-48,0.49167182561110145,1.8065038374608934e-80,0.00013292118927137075,0.7663084447294413,True,3.4
VARCHARGE_2C_100CYCLES,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",813,0.6499255678831496,9.387264379801306e-99,0.608353756489405,0.6879408526181121,0.69811185567244,8.545143617684625e-120,0.5008785855470708,2.2208149067328076e-101,0.4224032437882348,9.387264379797865e-99,True,3.4
VARCHARGE_4C_100CYCLES,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",125,0.48551927152261437,9.527742908132016e-09,0.338797947906554,0.6091869988880636,0.5084239631336405,1.4204924190000573e-09,0.49238709677419346,3.841566078506903e-16,0.23572896301985025,9.52774290813208e-09,True,3.4
VARCHARGE_6C_100CYCLES,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",42,0.05186799931534515,0.7442591096242246,-0.2561006113596972,0.3502774768509756,0.7518839640223645,9.497665375191038e-09,0.7328687572590012,8.008663149707773e-12,0.002690289352976645,0.7442591096242257,False,3.4
VARCHARGE_8C_100CYCLES,charge_delta_ah_3p40_3p45,"[3.40,3.45)","[3.40,3.45)",28,0.24373388431552157,0.21134693167349378,-0.14228085421287578,0.5653983033432709,0.9042145593869731,4.2054082256282316e-11,0.7777777777777777,2.4780430559450263e-11,0.05940620636353205,0.21134693167349367,False,3.4
1C_4PER_6C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",147,-0.013905420178850934,0.86724173862968,-0.17540383974613263,0.14832176859683283,0.5074877785249605,5.377436000821975e-11,0.37265865250209673,2.1192030416531843e-11,0.00019336071035039475,0.8672417386296795,True,3.45
2C_10PER_6C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",74,0.14055954809469726,0.2322845793959733,-0.09085731823052781,0.35757384594540337,0.5751203258052572,8.35030555207909e-08,0.4498333950388745,1.42727172478432e-08,0.01975698656058549,0.23228457939597352,False,3.45
2C_2PER_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",320,0.12819726946086588,0.02180425648061679,0.018821796904263055,0.23454069392711913,0.5094535081019039,1.5487356710778116e-22,0.4285896217841016,2.713456133620873e-30,0.01643453989722184,0.02180425648061676,True,3.45
2C_7PER_5_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",184,-0.14055654670430368,0.05703180408533394,-0.2795337864764022,0.004189656794674804,0.5084240334418524,1.7335470887826899e-13,0.4447612259444049,3.12443101609529e-19,0.0197561428214391,0.057031804085334155,True,3.45
3_6C-80PER_3_6C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",3540,0.5732416290514794,1.959302452447244e-308,0.5506976369152515,0.5949499280093928,0.7123511775753985,0.0,0.5165750848597125,0.0,0.328605965277594,1.9593024524466383e-308,True,3.45
3_6C_22PER_5_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",285,-0.6361339243014202,9.965514728268323e-34,-0.7005434471216822,-0.5614434465632793,-0.2894198097295365,6.650720300372878e-07,-0.20862624941361751,1.515183270638655e-07,0.40466636964712505,9.965514728268893e-34,True,3.45
3_6C_2PER_4_85C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",374,0.18812334865299504,0.0002535250226520436,0.08840331016031487,0.2841099059620132,0.5456239793335719,2.1348443974047204e-30,0.4656884180161369,3.2522202970014014e-41,0.03539039430841633,0.0002535250226520426,True,3.45
3_6C_30PER_6C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",924,0.02022160491696315,0.5392719769308618,-0.0443295753805408,0.08460463445316332,-0.24209173392271982,8.63664256612761e-14,-0.1489543320529236,1.2110353529071159e-11,0.00040891330541774736,0.5392719769308616,True,3.45
3_6C_80PER_3_6C_SLOWCYCLE,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",101,-0.9959375153782335,2.495874634529248e-105,-0.9972640283804926,-0.9939697954350408,0.0580430984274898,0.5642424676547393,0.047128712871287136,0.4849641558429987,0.9918915345377691,2.495874634529342e-105,True,3.45
3_6C_9PER_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",931,0.07379919432673171,0.024333105017132237,0.009594347642091033,0.1373980440283113,0.503862543851455,4.30984278273014e-61,0.3930845467179166,4.2240232633893255e-72,0.005446321083274714,0.024333105017132515,True,3.45
3_6C_9PER_5C_SLOWCYCLE,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",290,-0.2201528723029393,0.00015723939661769018,-0.32703967495738245,-0.1077043584412643,0.36318501470557485,1.8037971895276597e-10,0.33420832836177067,2.1421370786611836e-17,0.0484672871832343,0.00015723939661769142,True,3.45
3_7C_31PER_5_9C_NEWSTRUCTURE,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1158,-0.37319022065208696,1.4091793697213147e-39,-0.42173077880025245,-0.32251671841352403,-0.2679582275915872,1.7138318990278014e-20,-0.13322097859104678,1.1223268310029669e-11,0.13927094079035326,1.4091793697213672e-39,True,3.45
4C-80PER_4C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",2448,0.6334115507915996,1.0287437681857227e-274,0.6090787061090485,0.6565530807030483,0.5623588225843947,3.457018450410043e-204,0.3988431789335321,2.7730139567964975e-192,0.40121019267621943,1.028743768185068e-274,True,3.45
4C_13PER_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",321,-0.32991367516111963,1.3757818485195117e-09,-0.4240672477956311,-0.22870452289589743,0.34925653115110084,1.2197059826714138e-10,0.30287099507846116,5.71772082016253e-16,0.10884303305831676,1.375781848519513e-09,True,3.45
4C_31PER_5,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",335,0.33568354871284456,2.8831984350201347e-10,0.23705639528182543,0.4274618471789028,0.12195395988406983,0.025607123524225683,0.12206631513093218,0.0008565334029796511,0.11268344487644869,2.8831984350201854e-10,True,3.45
4C_40PER_6C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",387,0.6354772218419955,3.6538600805786286e-45,0.5720276233629595,0.6913668374217513,0.6326560273688421,1.1610746398528533e-44,0.5337323104523971,2.1152660105477513e-55,0.4038312994800212,3.6538600805781506e-45,True,3.45
4C_4PER_4_85C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",380,0.09211296226504309,0.07289120334244611,-0.008568254549552352,0.19094534019004095,0.5719880644304696,2.1245594552963975e-34,0.49317103994411965,1.0015481951063364e-46,0.008484797817241279,0.07289120334244598,True,3.45
4_4C-80PER_4_4C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1015,0.7285438109416085,1.2309362971328094e-168,0.6983159042668867,0.7561777945127612,0.7618516258749876,2.9760169367795384e-193,0.5638865650935856,2.144590733339726e-159,0.5307760844613223,1.230936297132433e-168,True,3.45
4_4C_24PER_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",425,-0.14992854638161593,0.0019398568481157092,-0.2416040425296166,-0.055600383545693584,0.3014691031873818,2.226424361152058e-10,0.285638179800222,1.4097287355732722e-18,0.02247856902010439,0.001939856848115685,True,3.45
4_4C_47PER_5_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",396,0.4915229957637533,1.7764189936506106e-25,0.41298061512588363,0.5628080734288154,0.8372017210011026,2.5973482397389495e-105,0.7325917401866769,4.337178935111602e-105,0.24159485536457448,1.7764189936505897e-25,True,3.45
4_4C_55PER_6C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",373,0.6807940397472918,4.1755700316992e-52,0.6222686785308015,0.7317509433613412,0.9129997970314578,1.568141732909255e-146,0.7940470613877796,5.119214123323726e-116,0.46348052455543715,4.1755700316991986e-52,True,3.45
4_4C_8PER_4_85C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",395,0.16302723764380375,0.0011475191375988603,0.0654083738215248,0.25755521489188893,0.5974656284622231,1.3940350365493105e-39,0.5123819315042087,3.1445993688185143e-52,0.026577880213769244,0.0011475191375988584,True,3.45
4_65C_19PER_4_85C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",409,-0.16704510864496944,0.000694349679072183,-0.25980266591993323,-0.07123316780476179,0.5129151129710635,8.011534837858431e-29,0.46385253367850815,1.3297445385398126e-44,0.02790406832220964,0.0006943496790721794,True,3.45
4_65C_44PER_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1194,0.21287749292424032,1.0576776601075847e-13,0.1580546235418793,0.2663919831121074,0.5017667892849317,3.8645171000544865e-77,0.38074143552154605,1.9426795728338133e-86,0.04531682699370998,1.0576776601075341e-13,True,3.45
4_65C_69PER_6C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1158,0.15330263045259085,1.586918147478561e-07,0.09654818089588348,0.20906342195970343,0.5350523500710418,9.545312158925551e-87,0.4097277060341752,7.714979589751013e-97,0.023501696503683618,1.586918147478585e-07,True,3.45
4_8C-80PER_4_8C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1230,0.3070706830759184,2.866318068196625e-28,0.25556208349674386,0.3568409609662503,0.5920410329524943,3.181877653728813e-117,0.48060547846653484,1.2155355596467837e-140,0.09429240440471122,2.86631806819658e-28,True,3.45
4_8C_80PER_4_8C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",2769,0.06828220411304184,0.0003235550004876064,0.031111787534699283,0.10526401588550302,0.3258099871274489,1.7370527347546947e-69,0.24314802816386516,5.438398038589171e-82,0.004662459398535119,0.0003235550004875979,True,3.45
4_8C_80PER_4_8C_NEWSTRUCTURE,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",15662,0.17289402406708704,2.3223687033150958e-105,0.1576595291296534,0.18804623901468917,0.14238205554987557,1.0086004799617177e-71,0.12635487716888483,2.414398408112091e-124,0.029892343558110462,2.3223687033157936e-105,True,3.45
4_8C_80PER_4_8C_SLOWCYCLE,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",19,-0.4333909987353822,0.06378693342878297,-0.741613506076193,0.02592080342275726,-0.5175438596491229,0.023237900846951272,-0.34502923976608185,0.04121051452362008,0.18782775778485208,0.0637869334287828,False,3.45
4_9C_27PER_4_75C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",375,0.006238132172162115,0.9041672476347409,-0.09509298869933468,0.10744130358953285,0.5264607194482157,4.0061307586349615e-28,0.4490584603212924,1.522422824391001e-38,3.891429299736376e-05,0.9041672476347408,True,3.45
4_9C_61PER_4_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",402,-0.16123665206137194,0.0011787684585864268,-0.2550221655296096,-0.06444572677363689,0.5051099753814413,2.0395787948244875e-27,0.4257541826745527,3.1608537095924714e-37,0.0259972579679599,0.0011787684585864216,True,3.45
4_9C_69PER_4_25C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",392,0.16188009401238565,0.0012996169362482631,0.06385566015166366,0.2568106970686091,0.5949313974643,6.798733347586153e-39,0.5012950917109912,1.0650860448507175e-49,0.02620516483745879,0.0012996169362482796,True,3.45
5C_67PER_4C_NEWSTRUCTURE,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",6299,0.2750406082250817,1.0048705356777936e-109,0.2520566360908543,0.2977144534982963,0.5007381246342006,0.0,0.3613868447929625,0.0,0.0756473361728229,1.0048705356779237e-109,True,3.45
5_2C_10PER_4_75C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",402,0.14336818046074207,0.003970871619380111,0.0462089006583705,0.2378403189961673,0.576283911531493,6.021924540231706e-37,0.49896403270430884,1.776562665043565e-50,0.020554435168623902,0.003970871619380101,True,3.45
5_2C_37PER_4_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",375,-0.18134800831433875,0.0004165460127613448,-0.2775222743858456,-0.08157511333566035,0.2273841294449958,8.709397066401813e-06,0.21490349307849715,5.187235303258554e-10,0.03288710011957745,0.00041654601276134884,True,3.45
5_2C_50PER_4_25C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",2091,-0.01062445231747345,0.6272845922622262,-0.05346646356818565,0.03225659992644673,0.22376861139016088,3.8548085403821227e-25,0.16247082774838653,8.50519629423944e-29,0.00011287898704626755,0.6272845922622277,True,3.45
5_2C_58PER_4C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1868,0.006271569550485632,0.7864827486285964,-0.0390930319086446,0.05161037155881298,0.2918813863286018,5.228652082905682e-38,0.20105919628395733,9.107198615734925e-39,3.9332584626578575e-05,0.7864827486285932,True,3.45
5_2C_58PER_4C_NEWSTRUCTURE,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",2165,0.03100341672564094,0.14927729999390132,-0.011138383271297478,0.0730352784492918,0.03344395043080588,0.11978687454877583,0.06598515193210425,4.191279703090021e-06,0.0009612118486637506,0.14927729999390205,True,3.45
5_2C_58PER_4C_SLOWCYCLE,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",356,0.16742246482729087,0.0015232552389493389,0.06460514531857507,0.2667225063027702,0.29028101191418176,2.42859811762834e-08,0.26972622250356065,3.044330444158475e-14,0.028030281728845457,0.001523255238949343,True,3.45
5_2C_66PER_3_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",360,-0.129470973035964,0.013957664703740694,-0.22975809059753827,-0.026463292174921348,0.35662856923132025,3.0883656843774792e-12,0.2978690478389453,3.274079755634221e-17,0.016762732858879324,0.0139576647037407,True,3.45
5_2C_71PER_3C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",350,-0.050881767795054905,0.3425594064819402,-0.1548854457990897,0.05423735593532163,0.387708175489457,5.323908409493788e-14,0.31533876936175786,1.3086625268042398e-18,0.0025889542939498923,0.3425594064819401,True,3.45
5_3C_54PER_4C_NEWSTRUCTURE,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",6494,0.17242510079971213,1.6209341254398648e-44,0.14872641769260414,0.19592583924719986,0.3329520173986823,6.83286979511859e-168,0.23482533139413123,3.867461402682988e-177,0.029730415385790937,1.6209341254395554e-44,True,3.45
5_4C-40PER_3_6C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1609,0.1087433520382005,1.233791076959505e-05,0.0601947078412498,0.15677873640397547,0.25197762535881246,1.0065201742876728e-24,0.18149730834570008,1.0498505986432953e-27,0.011825116612504002,1.2337910769594976e-05,True,3.45
5_4C-50PER_3C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1368,0.1531182971508826,1.2576267563343176e-08,0.10093758210534105,0.20445891108980707,0.22297943833391384,7.123434934391372e-17,0.16785861340692265,1.3936530417387148e-20,0.023445212922385966,1.2576267563343869e-08,True,3.45
5_4C-50PER_3_6C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1448,0.133966616506184,3.113332420811938e-07,0.08302508326124391,0.1842098509700124,0.3309976543006311,2.3116194599958197e-38,0.23010762028669995,2.5862555114105025e-39,0.01794705433811497,3.113332420811849e-07,True,3.45
5_4C-60PER_3C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1187,-0.05781857214573295,0.04641683208711817,-0.1143411858965065,-0.0009228340349287668,0.25253347393084374,1.0017308853693385e-18,0.1852406183154546,1.1898837944363859e-21,0.0033429872849713264,0.04641683208711771,True,3.45
5_4C-60PER_3_6C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1281,-0.06064923843639352,0.029962955410541024,-0.11503774806562654,-0.005898189270546753,0.14919865036331395,8.103066677917268e-08,0.10990788356843326,3.80461619036178e-09,0.0036783301229145163,0.02996295541054065,True,3.45
5_4C-70PER_3C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1107,-0.03969828006207565,0.18688385657938017,-0.09838781138308687,0.019266445650460828,0.2350112622386114,2.3452793612319647e-15,0.18693223864800945,1.2257808846294644e-20,0.0015759534398869916,0.186883856579381,True,3.45
5_4C-80PER_5_4C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",743,-0.01446536794926984,0.6938364266984958,-0.08630087177179993,0.05751977058517972,0.4125587485164815,6.71946469150682e-32,0.36087988872792304,4.768746292192052e-49,0.00020924686990776278,0.6938364266984977,True,3.45
5_6C_19PER_4_6C_NEWSTRUCTURE,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",7123,0.4665292700752456,0.0,0.4481612489689394,0.48450354060321726,0.37288983834859274,7.91241080714558e-234,0.26959784526291425,3.507804274727111e-255,0.21764955983694143,0.0,True,3.45
5_6C_25PER_4_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",409,-0.09687682152453114,0.050250739095793105,-0.1920386129979896,8.977285353981357e-05,0.2087048061991854,2.092167948133121e-05,0.1772397674964001,8.617329604538765e-08,0.009385118548695857,0.05025073909579257,True,3.45
5_6C_26PER_4_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1054,0.3378860003323037,1.4655722526125583e-29,0.28328226231791753,0.39030615880102715,0.6210674754645,1.8878244968437408e-113,0.4575857017571866,1.2300337780882132e-109,0.11416694922056146,1.4655722526125858e-29,True,3.45
5_6C_26PER_4_5C_NEWSTRUCTURE,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",2260,0.20669561932963434,3.140018776698747e-23,0.16688575068079345,0.24583266249012764,0.2453971578088308,2.3928313187494815e-32,0.19366184216828267,2.5783617620437403e-43,0.042723079050061154,3.14001877669856e-23,True,3.45
5_6C_36PER_4_3C_NEWSTRUCTURE,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",5341,0.031168374793271874,0.02273420936481756,0.004352267952470243,0.05793968641777928,0.24898975758838932,2.7626884661187624e-76,0.186934513385993,2.8973429605528906e-93,0.000971467587253869,0.022734209364817216,True,3.45
5_6C_38PER_4_25C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",372,-0.19373252683122608,0.00017012944769100754,-0.2897048173400867,-0.09390323099239739,0.14859265331269506,0.004075373832197554,0.12673086538167178,0.00026306530121299117,0.03753229195241171,0.00017012944769100968,True,3.45
5_6C_47PER_4C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",343,-0.10853128837131085,0.04457671358577029,-0.21199034418347676,-0.0026664796407071833,0.2525758511133077,2.1612600895797876e-06,0.22268255673196596,7.517498714859382e-10,0.011779040555536618,0.044576713585770006,True,3.45
5_6C_58PER_3_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",345,-0.001163048996072608,0.9828274335692525,-0.1067376191745401,0.10443745425068718,0.32036139749444553,1.128368893956219e-09,0.24622073930766744,8.789715700214802e-12,1.3526829672655109e-06,0.982827433569252,True,3.45
5_6C_5PER_4_75C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",379,0.0136118950323713,0.7916780304555011,-0.08724233230696919,0.11418992071767343,0.3759342494282243,3.6161681247909543e-14,0.3307808824533856,6.914489261420078e-22,0.00018528368637229383,0.791678030455501,True,3.45
5_6C_65PER_3C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",351,-0.10498891195209105,0.049369691771150186,-0.20738984748880143,-0.00031213840233770525,0.4310982372556785,2.562724360998513e-17,0.3767226432574402,6.007955881541695e-26,0.011022671632883927,0.04936969177115069,True,3.45
5_9C_15PER_4_6C_NEWSTRUCTURE,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1572,0.5651917474996989,2.240891722258902e-133,0.5305774014630835,0.5979241995628298,0.5435666541896403,1.484818103666662e-121,0.4284699664642863,6.398211628607609e-143,0.3194417114417634,2.2408917222590706e-133,True,3.45
5_9C_60PER_3_1C_NEWSTRUCTURE,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1195,-0.23792836855279606,7.666381864521091e-17,-0.29071386174344654,-0.1836989851855368,0.0267775325416546,0.3550369055139759,0.030645599890135992,0.11257041315350064,0.05660990856219518,7.666381864521156e-17,True,3.45
6C-30PER_3_6C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1737,0.30476368286282257,1.1739380319890711e-38,0.26147867319826373,0.3468253367899686,0.425799345053045,1.928936286494545e-77,0.32674175860011184,1.4817147440261412e-92,0.0928809023921111,1.1739380319890613e-38,True,3.45
6C-40PER_3C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1626,0.1376017382254924,2.5348304028582773e-08,0.08958868614342093,0.1849767263338994,0.2460318482939253,7.617965680056374e-24,0.1997340139669732,1.5587269747728755e-33,0.018934238362676936,2.534830402858255e-08,True,3.45
6C-40PER_3_6C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1282,-0.1053518689873503,0.00015747997945457796,-0.15918298034781247,-0.050896166016910015,0.007167896282646176,0.7976422466333746,0.010195898379733549,0.5844846973525071,0.011099016299127825,0.00015747997945457794,True,3.45
6C-50PER_3C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1301,-0.0462344334584385,0.09552719354344946,-0.10033020913185686,0.008133884654007347,0.11069637862576866,6.301837307166445e-05,0.10210451692252344,3.4534426463981355e-08,0.002137622837222778,0.09552719354345081,True,3.45
6C-50PER_3_6C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1193,-0.1528752833354796,1.120761172011522e-07,-0.2078275258773701,-0.09696110754392505,0.11537685523335534,6.489515671912185e-05,0.08921024392704172,3.928711279909333e-06,0.023370852254903145,1.1207611720115352e-07,True,3.45
6C-60PER_3C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",1044,-0.18184183666705994,3.2616578171009957e-09,-0.23986753753804924,-0.12252148912548265,0.061068164976754276,0.04853541885197986,0.03897777251611255,0.05930465855598407,0.03306645356244971,3.2616578171011194e-09,True,3.45
6C_20PER_4_5C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",380,0.0429629324342648,0.40364548576206405,-0.057889089943316464,0.1429469116740551,0.39518594832005827,1.1806853907875744e-15,0.3170276144196296,2.771866201640066e-20,0.0018458135633512107,0.40364548576206355,True,3.45
6C_31PER_4_25C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",366,-0.20620022779386069,7.063455557209805e-05,-0.30231998811835653,-0.10592923799262366,0.26698753948904497,2.1634605702441918e-07,0.22213073033001174,2.2390593403079032e-10,0.04251853394224003,7.06345555720978e-05,True,3.45
6C_40PER_4C,charge_delta_ah_3p45_3p50,"[3.45,3.50)","[3.45,3.50)",364,-0.2580900911353356,5.977817917177688e-07,-0.35155515649063246,-0.15953071206323885,0.3346765314386734,5.6321075073871345e-11,0.27039627039627046,1.3478367982359974e-14,0.06661049514224583,5.977817917177758e-07,True,3.45
