policy,cell_code,combo_key,feature,feature_label,n_cycles,cycle_start,cycle_end,value_start,value_end,delta_abs,delta_pct,spearman_rho,spearman_pvalue,slope_per_cycle,slope_per_100_cycles,linear_r2
6C-30PER_3_6C,460433,6C-30PER_3_6C|460433,main_peak_temp_min_c,peak_temp_min,889,2.0,890.0,30.06,32.37,2.3099999999999987,7.684630738522951,0.5001256289750386,1.9263034405104604e-57,0.0012977382913682907,0.12977382913682908,0.09247249898393572
6C-30PER_3_6C,460433,6C-30PER_3_6C|460433,main_peak_voltage_v,peak_voltage,889,2.0,890.0,3.124,3.108,-0.016000000000000014,-0.512163892445583,-0.6424033579540738,1.3021010881611536e-104,-2.1916380555675986e-05,-0.002191638055567599,0.3854841863815519
6C-30PER_3_6C,460433,6C-30PER_3_6C|460433,main_peak_width_v,peak_width,889,2.0,890.0,0.328,0.333,0.0050000000000000044,1.5243902439024404,0.36766183302820893,7.708302038958594e-30,4.239640482231298e-06,0.0004239640482231298,0.14445661718595315
6C-30PER_3_6C,460477,6C-30PER_3_6C|460477,main_peak_area,peak_area,1012,2.0,1013.0,1.186,0.799,-0.3869999999999999,-32.63069139966272,-0.98303338840599,0.0,-0.0002860096863248773,-0.02860096863248773,0.8445845325704777
6C-30PER_3_6C,460477,6C-30PER_3_6C|460477,main_peak_height_dqdv,peak_height,1012,2.0,1013.0,3.701,2.45,-1.251,-33.80167522291273,-0.9710161653478395,0.0,-0.0009376960423931678,-0.09376960423931678,0.8430644408045544
6C-30PER_3_6C,460477,6C-30PER_3_6C|460477,main_peak_prominence,peak_prominence,1012,2.0,1013.0,3.701,2.45,-1.251,-33.80167522291273,-0.9710161653478395,0.0,-0.0009376960423931678,-0.09376960423931678,0.8430644408045544
6C-30PER_3_6C,460477,6C-30PER_3_6C|460477,main_peak_skewness,peak_skewness,1012,2.0,1013.0,-0.322,-0.267,0.05499999999999999,17.080745341614904,0.6707216689026606,3.225308381773717e-133,2.8640435159709597e-05,0.0028640435159709597,0.427676770887933
6C-30PER_3_6C,460477,6C-30PER_3_6C|460477,main_peak_temp_avg_c,peak_temp_avg,1012,2.0,1013.0,31.72,32.11,0.39000000000000057,1.2295081967213133,0.2994719735023411,2.047585318661657e-22,0.00031935711299953447,0.03193571129995345,0.0066201934161861375
6C-30PER_3_6C,460477,6C-30PER_3_6C|460477,main_peak_temp_max_c,peak_temp_max,1012,2.0,1013.0,33.89,34.39,0.5,1.4753614635585717,0.30850789037565124,9.354541501908103e-24,0.0003402381790503017,0.03402381790503017,0.008049635829570856
6C-30PER_3_6C,460477,6C-30PER_3_6C|460477,main_peak_temp_min_c,peak_temp_min,1012,2.0,1013.0,29.8,30.06,0.259999999999998,0.8724832214765034,0.3228704811794381,5.527294729665928e-26,0.00045630962116403797,0.0456309621164038,0.012592378820361017
6C-30PER_3_6C,460477,6C-30PER_3_6C|460477,main_peak_voltage_v,peak_voltage,1012,2.0,1013.0,3.118,3.071,-0.04699999999999971,-1.5073765234124346,-0.6853484053827505,2.790559020290156e-141,-3.0572421644786e-05,-0.0030572421644786,0.45932863847223204
6C-30PER_3_6C,460477,6C-30PER_3_6C|460477,main_peak_width_v,peak_width,1012,2.0,1013.0,0.33,0.334,0.0040000000000000036,1.2121212121212133,0.4707399875995574,6.080126904218163e-57,4.380799573293311e-06,0.0004380799573293311,0.18123779284354258
6C-40PER_3C,460617,6C-40PER_3C|460617,main_peak_area,peak_area,852,2.0,853.0,1.194,0.793,-0.4009999999999999,-33.58458961474036,-0.9937665483709321,0.0,-0.0003859605713431677,-0.03859605713431677,0.909604201602403
6C-40PER_3C,460617,6C-40PER_3C|460617,main_peak_height_dqdv,peak_height,852,2.0,853.0,3.745,2.365,-1.38,-36.849132176234974,-0.983596966998321,0.0,-0.0013200815175069107,-0.13200815175069106,0.9035126797087385
6C-40PER_3C,460617,6C-40PER_3C|460617,main_peak_prominence,peak_prominence,852,2.0,853.0,3.745,2.365,-1.38,-36.849132176234974,-0.983596966998321,0.0,-0.0013200815175069107,-0.13200815175069106,0.9035126797087385
6C-40PER_3C,460617,6C-40PER_3C|460617,main_peak_skewness,peak_skewness,852,2.0,853.0,-0.323,-0.256,0.067,20.743034055727556,0.8307667246571344,1.7493332282775084e-218,5.3591036772402623e-05,0.005359103677240263,0.6978446623058867
6C-40PER_3C,460617,6C-40PER_3C|460617,main_peak_temp_avg_c,peak_temp_avg,852,2.0,853.0,33.45,33.84,0.39000000000000057,1.1659192825112124,0.5542133434741422,9.189782677356723e-70,0.0012922871800296561,0.12922871800296562,0.1317638398696389
6C-40PER_3C,460617,6C-40PER_3C|460617,main_peak_temp_max_c,peak_temp_max,852,2.0,853.0,36.75,37.17,0.4200000000000017,1.1428571428571475,0.5944851476533715,1.508734044519181e-82,0.00136743001378388,0.13674300137838802,0.16046691715816663
6C-40PER_3C,460617,6C-40PER_3C|460617,main_peak_temp_min_c,peak_temp_min,852,2.0,853.0,30.61,30.98,0.370000000000001,1.208755308722643,0.581749589265662,2.6023831672183067e-78,0.0015771475345336015,0.15771475345336014,0.1657160191453354
6C-40PER_3C,460617,6C-40PER_3C|460617,main_peak_voltage_v,peak_voltage,852,2.0,853.0,3.126,3.086,-0.040000000000000036,-1.2795905310300715,-0.782260968166032,6.747634820099176e-177,-3.843657534424447e-05,-0.0038436575344244473,0.6182553341324962
6C-40PER_3C,460617,6C-40PER_3C|460617,main_peak_width_v,peak_width,852,2.0,853.0,0.329,0.343,0.014000000000000012,4.255319148936174,0.7143415275062855,6.443213391567212e-134,1.214922926593591e-05,0.0012149229265935911,0.49553838686802
6C-40PER_3C,460630,6C-40PER_3C|460630,main_peak_area,peak_area,1015,2.0,1016.0,1.188,0.794,-0.3939999999999999,-33.164983164983155,-0.9914793333563378,0.0,-0.0003022422365537297,-0.030224223655372973,0.8719272906436094
6C-40PER_3C,460630,6C-40PER_3C|460630,main_peak_height_dqdv,peak_height,1015,2.0,1016.0,3.72,2.418,-1.302,-35.0,-0.9797397137765746,0.0,-0.0010004758676232571,-0.10004758676232571,0.8650242426540526
6C-40PER_3C,460630,6C-40PER_3C|460630,main_peak_prominence,peak_prominence,1015,2.0,1016.0,3.72,2.418,-1.302,-35.0,-0.9797397137765746,0.0,-0.0010004758676232571,-0.10004758676232571,0.8650242426540526
6C-40PER_3C,460630,6C-40PER_3C|460630,main_peak_skewness,peak_skewness,1015,2.0,1016.0,-0.324,-0.259,0.065,20.061728395061728,0.7793439468543261,7.1736586241792055e-208,3.719809712624897e-05,0.003719809712624897,0.5900240667748202
6C-40PER_3C,460630,6C-40PER_3C|460630,main_peak_temp_avg_c,peak_temp_avg,1015,2.0,1016.0,32.96,32.1,-0.8599999999999994,-2.609223300970872,0.15555366596150594,6.357411265033632e-07,-0.00018841084978637893,-0.018841084978637894,0.003134537638548096
6C-40PER_3C,460630,6C-40PER_3C|460630,main_peak_temp_max_c,peak_temp_max,1015,2.0,1016.0,35.69,34.85,-0.8399999999999963,-2.353600448304837,0.10489689028910734,0.000816804673315142,-0.00024044208052851875,-0.024044208052851873,0.005755518898925116
6C-40PER_3C,460630,6C-40PER_3C|460630,main_peak_temp_min_c,peak_temp_min,1015,2.0,1016.0,30.54,30.08,-0.46000000000000085,-1.5062213490504284,0.2836092918301215,3.13496567036398e-20,6.753023705131667e-05,0.006753023705131667,0.0003622518946497788
6C-40PER_3C,460630,6C-40PER_3C|460630,main_peak_voltage_v,peak_voltage,1015,2.0,1016.0,3.124,3.081,-0.04300000000000015,-1.3764404609475078,-0.7767930196221259,1.1748646510007176e-205,-3.619087631389074e-05,-0.003619087631389074,0.5815401291204026
6C-40PER_3C,460630,6C-40PER_3C|460630,main_peak_width_v,peak_width,1015,2.0,1016.0,0.329,0.336,0.007000000000000006,2.127659574468087,0.5720503945884751,2.827156409836325e-89,5.541510433008088e-06,0.0005541510433008088,0.23028091771119052
6C-40PER_3_6C,460659,6C-40PER_3_6C|460659,main_peak_area,peak_area,868,2.0,869.0,1.203,0.79,-0.41300000000000003,-34.330839567747304,-0.9900767645077645,0.0,-0.0003705563384748882,-0.03705563384748882,0.8930629857693239
6C-40PER_3_6C,460659,6C-40PER_3_6C|460659,main_peak_height_dqdv,peak_height,868,2.0,869.0,3.743,2.42,-1.323,-35.34597916110072,-0.9818047344835131,0.0,-0.0012272123117648625,-0.12272123117648626,0.8861287982617753
6C-40PER_3_6C,460659,6C-40PER_3_6C|460659,main_peak_prominence,peak_prominence,868,2.0,869.0,3.743,2.42,-1.323,-35.34597916110072,-0.9818047344835131,0.0,-0.0012272123117648625,-0.12272123117648626,0.8861287982617753
6C-40PER_3_6C,460659,6C-40PER_3_6C|460659,main_peak_skewness,peak_skewness,868,2.0,869.0,-0.329,-0.272,0.056999999999999995,17.325227963525833,0.8281056221739541,6.754625500935441e-220,4.319253746178914e-05,0.004319253746178914,0.6958350796745503
6C-40PER_3_6C,460659,6C-40PER_3_6C|460659,main_peak_temp_avg_c,peak_temp_avg,868,2.0,869.0,32.72,33.21,0.490000000000002,1.497555012224945,0.3835977934670791,8.218416641028002e-32,0.0007329902087242719,0.07329902087242719,0.05017986399889296
6C-40PER_3_6C,460659,6C-40PER_3_6C|460659,main_peak_temp_max_c,peak_temp_max,868,2.0,869.0,35.12,35.64,0.5200000000000031,1.480637813211854,0.3936792485571913,1.4719288008698352e-33,0.0007051623762420542,0.07051623762420542,0.050662810296504435
6C-40PER_3_6C,460659,6C-40PER_3_6C|460659,main_peak_temp_min_c,peak_temp_min,868,2.0,869.0,30.45,31.17,0.7200000000000024,2.3645320197044417,0.4476918145690958,5.21726760131343e-44,0.0009520917041534651,0.09520917041534652,0.07522562159609858
6C-40PER_3_6C,460659,6C-40PER_3_6C|460659,main_peak_voltage_v,peak_voltage,868,2.0,869.0,3.12,3.082,-0.038000000000000256,-1.217948717948726,-0.774314039660173,2.763591989499062e-174,-3.779756564311942e-05,-0.003779756564311942,0.6008028691923936
6C-40PER_3_6C,460659,6C-40PER_3_6C|460659,main_peak_width_v,peak_width,868,2.0,869.0,0.331,0.334,0.0030000000000000027,0.9063444108761337,0.53963805470332,9.420216672982378e-67,6.914405785634736e-06,0.0006914405785634736,0.26949833047854266
6C-40PER_3_6C,463198,6C-40PER_3_6C|463198,main_peak_area,peak_area,840,2.0,841.0,1.188,0.79,-0.3979999999999999,-33.501683501683495,-0.993559665203434,0.0,-0.000381487076937466,-0.0381487076937466,0.9036188898691828
6C-40PER_3_6C,463198,6C-40PER_3_6C|463198,main_peak_height_dqdv,peak_height,840,2.0,841.0,3.681,2.387,-1.294,-35.15349089921217,-0.9862274344836892,0.0,-0.0012834892258715073,-0.12834892258715072,0.9048022583346127
6C-40PER_3_6C,463198,6C-40PER_3_6C|463198,main_peak_prominence,peak_prominence,840,2.0,841.0,3.681,2.387,-1.294,-35.15349089921217,-0.9862274344836892,0.0,-0.0012834892258715073,-0.12834892258715072,0.9048022583346127
6C-40PER_3_6C,463198,6C-40PER_3_6C|463198,main_peak_skewness,peak_skewness,840,2.0,841.0,-0.324,-0.257,0.067,20.679012345679013,0.8484126851741582,9.95118186318505e-234,5.6559867168583765e-05,0.0056559867168583765,0.08903944957687115
6C-40PER_3_6C,463198,6C-40PER_3_6C|463198,main_peak_temp_avg_c,peak_temp_avg,840,2.0,841.0,33.21,34.98,1.769999999999996,5.329719963866293,0.5501441855807412,1.2652184656749418e-67,0.0012205554632102682,0.12205554632102682,0.12166323242482402
6C-40PER_3_6C,463198,6C-40PER_3_6C|463198,main_peak_temp_max_c,peak_temp_max,840,2.0,841.0,36.11,37.86,1.75,4.846302963168098,0.5985301520019175,8.949300819001775e-83,0.00129453515989354,0.12945351598935398,0.145048692511905
6C-40PER_3_6C,463198,6C-40PER_3_6C|463198,main_peak_temp_min_c,peak_temp_min,840,2.0,841.0,30.76,32.69,1.9299999999999962,6.274382314694396,0.554865763918761,5.39385935100505e-69,0.0014545503688558276,0.14545503688558276,0.15130200905627844
6C-40PER_3_6C,463198,6C-40PER_3_6C|463198,main_peak_voltage_v,peak_voltage,840,2.0,841.0,3.118,3.088,-0.029999999999999805,-0.9621552277100643,-0.8239726020000656,6.149453446468508e-209,-4.1899618014521625e-05,-0.004189961801452162,0.6108968483035848
6C-40PER_3_6C,463198,6C-40PER_3_6C|463198,main_peak_width_v,peak_width,840,2.0,841.0,0.333,0.339,0.006000000000000005,1.8018018018018032,0.6956870293584161,1.600835991872769e-122,9.245224877829637e-06,0.0009245224877829636,0.30762465047566734
6C-50PER_3C,460507,6C-50PER_3C|460507,main_peak_area,peak_area,858,2.0,859.0,1.188,0.795,-0.3929999999999999,-33.08080808080807,-0.9931161540721916,0.0,-0.00037779818050899294,-0.03777981805089929,0.9154722389928714
6C-50PER_3C,460507,6C-50PER_3C|460507,main_peak_height_dqdv,peak_height,858,2.0,859.0,3.694,2.395,-1.299,-35.165132647536545,-0.9859799892337286,0.0,-0.0012864314720357495,-0.12864314720357495,0.9091221610590451
6C-50PER_3C,460507,6C-50PER_3C|460507,main_peak_prominence,peak_prominence,858,2.0,859.0,3.694,2.395,-1.299,-35.165132647536545,-0.9859799892337286,0.0,-0.0012864314720357495,-0.12864314720357495,0.9091221610590451
6C-50PER_3C,460507,6C-50PER_3C|460507,main_peak_skewness,peak_skewness,858,2.0,859.0,-0.324,-0.256,0.068,20.987654320987655,0.8331279364746921,2.194554546111804e-222,5.118782174542935e-05,0.0051187821745429345,0.6848247892956799
6C-50PER_3C,460507,6C-50PER_3C|460507,main_peak_temp_avg_c,peak_temp_avg,858,2.0,859.0,33.2,33.64,0.4399999999999977,1.32530120481927,0.5708353450359711,2.426601215057627e-75,0.0013859848555697197,0.13859848555697196,0.1393168557652601
6C-50PER_3C,460507,6C-50PER_3C|460507,main_peak_temp_max_c,peak_temp_max,858,2.0,859.0,36.13,36.79,0.6599999999999966,1.8267367838361377,0.6036538765225817,2.6133543348150155e-86,0.0014847317040581453,0.14847317040581454,0.17226088525032046
6C-50PER_3C,460507,6C-50PER_3C|460507,main_peak_temp_min_c,peak_temp_min,858,2.0,859.0,30.64,31.2,0.5599999999999987,1.8276762402088733,0.5899359797838749,1.428320990738655e-81,0.0016323335544350288,0.16323335544350287,0.16610276175555938
6C-50PER_3C,460507,6C-50PER_3C|460507,main_peak_voltage_v,peak_voltage,858,2.0,859.0,3.118,3.079,-0.0389999999999997,-1.2508017960230822,-0.7962622653073169,4.864862220045805e-189,-4.009735454130094e-05,-0.004009735454130094,0.6520016190840138
6C-50PER_3C,460507,6C-50PER_3C|460507,main_peak_width_v,peak_width,858,2.0,859.0,0.331,0.339,0.008000000000000007,2.4169184290030232,0.69093236096899,9.473928982375166e-123,1.1262033418810886e-05,0.0011262033418810886,0.4846178935158376
6C-50PER_3C,460644,6C-50PER_3C|460644,main_peak_area,peak_area,915,2.0,916.0,1.198,0.809,-0.3889999999999999,-32.47078464106844,-0.9924094556170817,0.0,-0.00034470861001533154,-0.034470861001533154,0.9051812854197137
6C-50PER_3C,460644,6C-50PER_3C|460644,main_peak_height_dqdv,peak_height,915,2.0,916.0,3.795,2.442,-1.3529999999999998,-35.65217391304347,-0.9843335409704391,0.0,-0.0011619441329370594,-0.11619441329370594,0.896069197806976
6C-50PER_3C,460644,6C-50PER_3C|460644,main_peak_prominence,peak_prominence,915,2.0,916.0,3.795,2.442,-1.3529999999999998,-35.65217391304347,-0.9843335409704391,0.0,-0.0011619441329370594,-0.11619441329370594,0.896069197806976
6C-50PER_3C,460644,6C-50PER_3C|460644,main_peak_skewness,peak_skewness,915,2.0,916.0,-0.308,-0.268,0.03999999999999998,12.98701298701298,0.7979154809096728,6.271424091835332e-203,4.098924580263918e-05,0.004098924580263918,0.6481672629156907
6C-50PER_3C,460644,6C-50PER_3C|460644,main_peak_temp_avg_c,peak_temp_avg,915,2.0,916.0,32.26,33.89,1.6300000000000026,5.052696838189717,0.4329642744664988,4.2432733431291165e-43,0.0007356785492352542,0.07356785492352542,0.0467409795458682
6C-50PER_3C,460644,6C-50PER_3C|460644,main_peak_temp_max_c,peak_temp_max,915,2.0,916.0,34.34,35.96,1.6199999999999974,4.7175305765870625,0.4682997511121592,4.6476513409193904e-51,0.0008126940350726484,0.08126940350726485,0.059329890395415585
6C-50PER_3C,460644,6C-50PER_3C|460644,main_peak_temp_min_c,peak_temp_min,915,2.0,916.0,30.39,32.13,1.740000000000002,5.725567620927944,0.4759622669667072,6.520331111840676e-53,0.0008950143275990978,0.08950143275990978,0.06320057132272228
6C-50PER_3C,460644,6C-50PER_3C|460644,main_peak_voltage_v,peak_voltage,915,2.0,916.0,3.129,3.085,-0.04400000000000004,-1.406200063918186,-0.7821291922970728,9.324111537257597e-190,-3.679991315562484e-05,-0.0036799913155624838,0.6204499860861787
6C-50PER_3C,460644,6C-50PER_3C|460644,main_peak_width_v,peak_width,915,2.0,916.0,0.325,0.339,0.014000000000000012,4.307692307692312,0.6458500458186277,3.9527650159983133e-109,8.931702943983474e-06,0.0008931702943983475,0.4417675230722846
6C-50PER_3_6C,460481,6C-50PER_3_6C|460481,main_peak_area,peak_area,874,2.0,875.0,1.221,0.778,-0.44300000000000006,-36.28173628173628,-0.9917512997144737,0.0,-0.00038325750728232354,-0.038325750728232355,0.8933051025199015
6C-50PER_3_6C,460481,6C-50PER_3_6C|460481,main_peak_height_dqdv,peak_height,874,2.0,875.0,3.903,2.363,-1.54,-39.45682808096336,-0.9853379760491764,0.0,-0.0012985477589087001,-0.12985477589087002,0.8849764788493567
6C-50PER_3_6C,460481,6C-50PER_3_6C|460481,main_peak_prominence,peak_prominence,874,2.0,875.0,3.903,2.363,-1.54,-39.45682808096336,-0.9853379760491764,0.0,-0.0012985477589087001,-0.12985477589087002,0.8849764788493567
6C-50PER_3_6C,460481,6C-50PER_3_6C|460481,main_peak_skewness,peak_skewness,874,2.0,875.0,-0.304,-0.252,0.05199999999999999,17.105263157894733,0.8554265313636781,2.1842533339678303e-251,5.142286464705016e-05,0.005142286464705016,0.45365484899330377
6C-50PER_3_6C,460481,6C-50PER_3_6C|460481,main_peak_temp_avg_c,peak_temp_avg,874,2.0,875.0,30.24,30.25,0.010000000000001563,0.033068783068788236,0.2919367189299158,1.2407797193428843e-18,0.000563520589910471,0.0563520589910471,0.024120608001743093
6C-50PER_3_6C,460481,6C-50PER_3_6C|460481,main_peak_temp_max_c,peak_temp_max,874,2.0,875.0,30.52,30.49,-0.030000000000001137,-0.09829619921363413,0.26382395799520336,2.203940640208959e-15,0.0005306615710050403,0.05306615710050403,0.02148736832427145
6C-50PER_3_6C,460481,6C-50PER_3_6C|460481,main_peak_temp_min_c,peak_temp_min,874,2.0,875.0,30.05,30.08,0.029999999999997584,0.09983361064891043,0.31202005520121606,3.451195276121145e-21,0.0006143627109009992,0.06143627109009992,0.02820912553812749
6C-50PER_3_6C,460481,6C-50PER_3_6C|460481,main_peak_voltage_v,peak_voltage,874,2.0,875.0,3.13,3.067,-0.06299999999999972,-2.0127795527156462,-0.8176850294958558,2.439971230457127e-211,-4.1709032779168584e-05,-0.004170903277916858,0.6636435891143546
6C-50PER_3_6C,460481,6C-50PER_3_6C|460481,main_peak_width_v,peak_width,874,2.0,875.0,0.322,0.336,0.014000000000000012,4.347826086956526,0.6703872592458407,4.00544098191111e-115,9.846921202603831e-06,0.0009846921202603832,0.3051477415187035
6C-50PER_3_6C,460615,6C-50PER_3_6C|460615,main_peak_area,peak_area,707,2.0,708.0,1.202,0.782,-0.41999999999999993,-34.94176372712146,-0.9921272824245042,0.0,-0.00046368357932721185,-0.046368357932721184,0.8860459779231434
6C-50PER_3_6C,460615,6C-50PER_3_6C|460615,main_peak_height_dqdv,peak_height,707,2.0,708.0,3.78,2.326,-1.4539999999999997,-38.46560846560846,-0.9838121360427139,0.0,-0.0016055168975045973,-0.16055168975045972,0.8833144772387571
6C-50PER_3_6C,460615,6C-50PER_3_6C|460615,main_peak_prominence,peak_prominence,707,2.0,708.0,3.78,2.326,-1.4539999999999997,-38.46560846560846,-0.9838121360427139,0.0,-0.0016055168975045973,-0.16055168975045972,0.8833144772387571
6C-50PER_3_6C,460615,6C-50PER_3_6C|460615,main_peak_skewness,peak_skewness,707,2.0,708.0,-0.324,-0.254,0.07,21.60493827160494,0.8271696774783448,1.252846312421601e-178,7.245643694070573e-05,0.007245643694070573,0.7137913975905519
6C-50PER_3_6C,460615,6C-50PER_3_6C|460615,main_peak_temp_avg_c,peak_temp_avg,707,2.0,708.0,32.9,33.41,0.509999999999998,1.5501519756838844,0.5051296570746878,4.737467157208687e-47,0.0012594211667220892,0.12594211667220892,0.09243975571534568
6C-50PER_3_6C,460615,6C-50PER_3_6C|460615,main_peak_temp_max_c,peak_temp_max,707,2.0,708.0,35.4,35.99,0.5900000000000034,1.6666666666666763,0.5782174370869971,2.58187367133744e-64,0.0013730561643780829,0.13730561643780828,0.11287008947963517
6C-50PER_3_6C,460615,6C-50PER_3_6C|460615,main_peak_temp_min_c,peak_temp_min,707,2.0,708.0,30.7,31.27,0.5700000000000003,1.8566775244299685,0.5359809561534873,7.978254938169379e-54,0.0014760607168001992,0.14760607168001993,0.11803940563383442
6C-50PER_3_6C,460615,6C-50PER_3_6C|460615,main_peak_voltage_v,peak_voltage,707,2.0,708.0,3.13,3.082,-0.04800000000000004,-1.5335463258785957,-0.7765899817051835,1.3343492729129678e-143,-5.130203429084042e-05,-0.0051302034290840424,0.6355131033024504
6C-50PER_3_6C,460615,6C-50PER_3_6C|460615,main_peak_width_v,peak_width,707,2.0,708.0,0.328,0.344,0.01599999999999996,4.8780487804877914,0.7378883800624315,1.711246950719682e-122,1.6812647112614664e-05,0.0016812647112614664,0.5483465347621888
6C-60PER_3C,460436,6C-60PER_3C|460436,main_peak_area,peak_area,755,2.0,756.0,1.212,0.812,-0.3999999999999999,-33.003300330033,-0.9898720984285099,0.0,-0.0004447742179416085,-0.04447742179416085,0.9129408410406101
6C-60PER_3C,460436,6C-60PER_3C|460436,main_peak_height_dqdv,peak_height,755,2.0,756.0,3.834,2.461,-1.3730000000000002,-35.81116327595201,-0.9849217492600219,0.0,-0.00153854730689625,-0.15385473068962502,0.9056304308355854
6C-60PER_3C,460436,6C-60PER_3C|460436,main_peak_prominence,peak_prominence,755,2.0,756.0,3.834,2.461,-1.3730000000000002,-35.81116327595201,-0.9849217492600219,0.0,-0.00153854730689625,-0.15385473068962502,0.9056304308355854
6C-60PER_3C,460436,6C-60PER_3C|460436,main_peak_skewness,peak_skewness,755,2.0,756.0,-0.315,-0.279,0.035999999999999976,11.428571428571422,0.831196689146937,3.7333149526894547e-194,5.4904735973473545e-05,0.005490473597347355,0.7263339934954436
6C-60PER_3C,460436,6C-60PER_3C|460436,main_peak_temp_avg_c,peak_temp_avg,755,2.0,756.0,33.05,36.26,3.210000000000001,9.712556732223906,0.4793054380384032,1.2623376219405965e-44,0.001163889369872427,0.11638893698724269,0.06590308128805344
6C-60PER_3C,460436,6C-60PER_3C|460436,main_peak_temp_max_c,peak_temp_max,755,2.0,756.0,36.09,39.32,3.229999999999997,8.949847603214177,0.558332148945272,4.2688466933997433e-63,0.001376104345275393,0.13761043452753932,0.10018677681344357
6C-60PER_3C,460436,6C-60PER_3C|460436,main_peak_temp_min_c,peak_temp_min,755,2.0,756.0,30.36,33.66,3.299999999999997,10.869565217391296,0.48586420179245626,5.571706387373491e-46,0.001272832290644545,0.12728322906445452,0.06982907148682782
6C-60PER_3C,460436,6C-60PER_3C|460436,main_peak_voltage_v,peak_voltage,755,2.0,756.0,3.125,3.088,-0.03699999999999992,-1.1839999999999975,-0.7675053845907414,1.4577860023547516e-147,-4.828308379347343e-05,-0.004828308379347343,0.6437367114998283
6C-60PER_3C,460436,6C-60PER_3C|460436,main_peak_width_v,peak_width,755,2.0,756.0,0.325,0.338,0.013000000000000012,4.0000000000000036,0.7370483207365282,2.936939577803733e-130,1.616573272202407e-05,0.001616573272202407,0.5837476875965828
6C-60PER_3C,460640,6C-60PER_3C|460640,main_peak_area,peak_area,729,2.0,730.0,1.195,0.79,-0.405,-33.89121338912134,-0.9914824353293574,0.0,-0.0004531597665539825,-0.04531597665539825,0.9168751575130758
6C-60PER_3C,460640,6C-60PER_3C|460640,main_peak_height_dqdv,peak_height,729,2.0,730.0,3.782,2.353,-1.4289999999999998,-37.784241142252775,-0.9867646710053402,0.0,-0.001572856975596701,-0.1572856975596701,0.9115749172050939
6C-60PER_3C,460640,6C-60PER_3C|460640,main_peak_prominence,peak_prominence,729,2.0,730.0,3.782,2.353,-1.4289999999999998,-37.784241142252775,-0.9867646710053402,0.0,-0.001572856975596701,-0.1572856975596701,0.9115749172050939
6C-60PER_3C,460640,6C-60PER_3C|460640,main_peak_skewness,peak_skewness,729,2.0,730.0,-0.31,-0.257,0.05299999999999999,17.096774193548384,0.8852067819189732,7.876956887231029e-244,7.422312171170613e-05,0.007422312171170613,0.7947914383397608
6C-60PER_3C,460640,6C-60PER_3C|460640,main_peak_temp_avg_c,peak_temp_avg,729,2.0,730.0,32.51,32.69,0.17999999999999972,0.5536757920639795,0.4157903357840414,7.67707778577882e-32,0.000960827914404752,0.0960827914404752,0.04564421549619757
6C-60PER_3C,460640,6C-60PER_3C|460640,main_peak_temp_max_c,peak_temp_max,729,2.0,730.0,35.01,35.07,0.060000000000002274,0.1713796058269131,0.3961768769687452,8.251484955145246e-29,0.0008786878604230129,0.08786878604230129,0.04148816445917114
6C-60PER_3C,460640,6C-60PER_3C|460640,main_peak_temp_min_c,peak_temp_min,729,2.0,730.0,30.41,30.96,0.5500000000000007,1.8086155869779703,0.5148106880539596,1.4019541134725535e-50,0.0013185620681815903,0.13185620681815902,0.07638564979618989
6C-60PER_3C,460640,6C-60PER_3C|460640,main_peak_voltage_v,peak_voltage,729,2.0,730.0,3.131,3.078,-0.052999999999999936,-1.6927499201533038,-0.7862022074053112,4.0557606324120756e-154,-5.2951744123741e-05,-0.0052951744123741,0.6624266773894254
6C-60PER_3C,460640,6C-60PER_3C|460640,main_peak_width_v,peak_width,729,2.0,730.0,0.325,0.343,0.018000000000000016,5.538461538461544,0.7684256417190343,4.444245965525729e-143,1.7488782709482733e-05,0.0017488782709482733,0.6032949280523494
6C_20PER_4_5C,460473,6C_20PER_4_5C|460473,main_peak_area,peak_area,492,1.0,492.0,1.189,0.665,-0.524,-44.07064760302775,-0.998608342676068,0.0,-0.0009426922017781486,-0.09426922017781486,0.9410282875939515
6C_20PER_4_5C,460473,6C_20PER_4_5C|460473,main_peak_height_dqdv,peak_height,492,1.0,492.0,3.715,2.073,-1.642,-44.19919246298789,-0.9947320860981498,0.0,-0.002995518300365872,-0.2995518300365872,0.9487554326733902
6C_20PER_4_5C,460473,6C_20PER_4_5C|460473,main_peak_prominence,peak_prominence,492,1.0,492.0,3.715,2.073,-1.642,-44.19919246298789,-0.9932704859120994,0.0,-0.00299566692121976,-0.299566692121976,0.8930903840592653
6C_20PER_4_5C,460473,6C_20PER_4_5C|460473,main_peak_skewness,peak_skewness,492,1.0,492.0,-0.325,-0.219,0.10600000000000001,32.61538461538462,0.9632181941841905,8.515759331708592e-282,0.00017555538605501094,0.017555538605501093,0.13712308130818163
6C_20PER_4_5C,460473,6C_20PER_4_5C|460473,main_peak_temp_avg_c,peak_temp_avg,492,1.0,492.0,33.18,33.6,0.4200000000000017,1.2658227848101318,0.08989177432964476,0.0462767418979043,0.00016367589449351884,0.016367589449351884,0.010026295768661542
6C_20PER_4_5C,460473,6C_20PER_4_5C|460473,main_peak_temp_max_c,peak_temp_max,492,1.0,492.0,36.5,36.96,0.46000000000000085,1.260273972602742,0.607196110341167,6.787856627130356e-51,0.001336582605032405,0.1336582605032405,0.3444412514357543
